station_id,source_year,example_local_path
713190-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71319099999.csv
713240-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71324099999.csv
713250-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71325099999.csv
713260-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71326099999.csv
713270-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71327099999.csv
713280-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71328099999.csv
713290-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71329099999.csv
713410-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71341099999.csv
713440-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71344099999.csv
713460-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71346099999.csv
713520-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71352099999.csv
713640-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71364099999.csv
713680-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71368099999.csv
713700-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71370099999.csv
713710-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71371099999.csv
713760-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71376099999.csv
713770-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71377099999.csv
713780-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71378099999.csv
713810-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71381099999.csv
713820-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71382099999.csv
713840-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71384099999.csv
713850-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71385099999.csv
713860-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71386099999.csv
713870-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71387099999.csv
713880-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71388099999.csv
713890-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71389099999.csv
713900-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71390099999.csv
713910-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71391099999.csv
713920-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71392099999.csv
713930-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71393099999.csv
713950-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71395099999.csv
713970-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71397099999.csv
714090-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71409099999.csv
714110-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71411099999.csv
714240-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71424099999.csv
714250-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71425099999.csv
714260-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71426099999.csv
714270-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71427099999.csv
714280-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71428099999.csv
714290-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71429099999.csv
714330-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71433099999.csv
714350-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71435099999.csv
714360-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71436099999.csv
714370-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71437099999.csv
714380-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71438099999.csv
714390-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71439099999.csv
714400-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71440099999.csv
714420-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71442099999.csv
714440-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71444099999.csv
714460-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71446099999.csv
714480-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71448099999.csv
714490-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71449099999.csv
714500-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71450099999.csv
714520-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71452099999.csv
714530-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71453099999.csv
714550-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71455099999.csv
714570-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71457099999.csv
714590-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71459099999.csv
714600-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71460099999.csv
714650-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71465099999.csv
714670-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71467099999.csv
714680-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71468099999.csv
714720-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71472099999.csv
714724-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71472499999.csv
714750-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71475099999.csv
714770-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71477099999.csv
714780-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71478099999.csv
714820-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71482099999.csv
714840-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71484099999.csv
714870-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71487099999.csv
714910-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71491099999.csv
714930-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71493099999.csv
714950-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71495099999.csv
714980-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71498099999.csv
715020-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71502099999.csv
715060-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71506099999.csv
715080-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71508099999.csv
715090-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71509099999.csv
715110-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71511099999.csv
715140-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71514099999.csv
715150-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71515099999.csv
715170-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71517099999.csv
715180-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71518099999.csv
715190-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71519099999.csv
715240-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71524099999.csv
715250-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71525099999.csv
715260-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71526099999.csv
715270-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71527099999.csv
715280-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71528099999.csv
715320-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71532099999.csv
715330-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71533099999.csv
715340-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71534099999.csv
715350-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71535099999.csv
715370-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71537099999.csv
715390-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71539099999.csv
715500-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71550099999.csv
715510-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71551099999.csv
715520-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71552099999.csv
715530-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71553099999.csv
715540-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71554099999.csv
715550-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71555099999.csv
715560-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71556099999.csv
715570-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71557099999.csv
715690-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71569099999.csv
715700-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71570099999.csv
715730-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71573099999.csv
715740-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71574099999.csv
715770-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71577099999.csv
715780-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71578099999.csv
715790-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71579099999.csv
715810-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71581099999.csv
715820-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71582099999.csv
715910-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71591099999.csv
715980-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71598099999.csv
715990-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71599099999.csv
716004-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71600499999.csv
716010-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71601099999.csv
716015-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71601599999.csv
716030-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71603099999.csv
716050-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71605099999.csv
716080-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71608099999.csv
716090-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71609099999.csv
716120-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71612099999.csv
716160-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71616099999.csv
716170-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71617099999.csv
716190-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71619099999.csv
716210-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71621099999.csv
716220-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71622099999.csv
716240-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71624099999.csv
716250-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71625099999.csv
716270-94792,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71627094792.csv
716279-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71627999999.csv
716300-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71630099999.csv
716310-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71631099999.csv
716330-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71633099999.csv
716340-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71634099999.csv
716380-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71638099999.csv
716390-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71639099999.csv
716400-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71640099999.csv
716420-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71642099999.csv
716440-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71644099999.csv
716660-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71666099999.csv
716670-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71667099999.csv
716690-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71669099999.csv
716700-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71670099999.csv
716710-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71671099999.csv
716720-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71672099999.csv
716790-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71679099999.csv
716810-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71681099999.csv
716830-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71683099999.csv
716860-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71686099999.csv
716870-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71687099999.csv
716880-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71688099999.csv
716910-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71691099999.csv
716940-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71694099999.csv
716970-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71697099999.csv
717010-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71701099999.csv
717020-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71702099999.csv
717050-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71705099999.csv
717080-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71708099999.csv
717130-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71713099999.csv
717140-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71714099999.csv
717160-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71716099999.csv
717180-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71718099999.csv
717190-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71719099999.csv
717200-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71720099999.csv
717210-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71721099999.csv
717230-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71723099999.csv
717240-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71724099999.csv
717270-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71727099999.csv
717280-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71728099999.csv
717300-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71730099999.csv
717330-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71733099999.csv
717360-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71736099999.csv
717365-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71736599999.csv
717366-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71736699999.csv
717370-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71737099999.csv
717380-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71738099999.csv
717385-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71738599999.csv
717410-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71741099999.csv
717440-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71744099999.csv
717480-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71748099999.csv
717500-54802,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71750054802.csv
717510-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71751099999.csv
717560-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71756099999.csv
717650-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71765099999.csv
717660-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71766099999.csv
717670-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71767099999.csv
717680-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71768099999.csv
717690-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71769099999.csv
717710-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71771099999.csv
717720-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71772099999.csv
717730-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71773099999.csv
717740-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71774099999.csv
717770-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71777099999.csv
717810-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71781099999.csv
717820-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71782099999.csv
717830-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71783099999.csv
717840-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71784099999.csv
717860-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71786099999.csv
717870-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71787099999.csv
717880-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71788099999.csv
717890-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71789099999.csv
717950-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71795099999.csv
717990-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71799099999.csv
718290-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71829099999.csv
718330-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71833099999.csv
718370-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71837099999.csv
718410-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71841099999.csv
718420-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71842099999.csv
718438-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71843899999.csv
718480-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71848099999.csv
718490-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71849099999.csv
718500-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71850099999.csv
718510-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71851099999.csv
718515-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71851599999.csv
718520-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71852099999.csv
718540-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71854099999.csv
718600-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71860099999.csv
718610-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71861099999.csv
718630-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71863099999.csv
718640-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71864099999.csv
718650-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71865099999.csv
718770-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71877099999.csv
718794-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71879499999.csv
718820-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71882099999.csv
718860-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71886099999.csv
718870-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71887099999.csv
718890-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71889099999.csv
718900-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71890099999.csv
718910-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71891099999.csv
718920-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71892099999.csv
718970-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71897099999.csv
718990-25343,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71899025343.csv
719030-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71903099999.csv
719050-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71905099999.csv
719200-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71920099999.csv
719270-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71927099999.csv
719330-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71933099999.csv
719480-27202,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71948027202.csv
719485-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71948599999.csv
719490-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71949099999.csv
719493-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71949399999.csv
719500-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71950099999.csv
719510-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71951099999.csv
719520-25272,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71952025272.csv
719560-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71956099999.csv
719574-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71957499999.csv
719575-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71957599999.csv
719595-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71959599999.csv
719600-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71960099999.csv
719640-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71964099999.csv
719650-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71965099999.csv
719665-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71966599999.csv
719670-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71967099999.csv
719680-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71968099999.csv
719800-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71980099999.csv
719810-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71981099999.csv
719820-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71982099999.csv
719840-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71984099999.csv
719850-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71985099999.csv
719860-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71986099999.csv
719870-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71987099999.csv
719880-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71988099999.csv
719900-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71990099999.csv
719990-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/71999099999.csv
720666-00244,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72066600244.csv
720668-00246,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72066800246.csv
720718-00253,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72071800253.csv
720719-00254,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72071900254.csv
720722-00256,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72072200256.csv
720725-00434,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72072500434.csv
720727-00260,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72072700260.csv
720732-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72073299999.csv
